0,0,1.0
1,0,1.0
2,0,1.0
3,0,1.0
4,0,1.0
5,0,1.0
6,0,1.0
7,0,1.0
8,0,1.0
9,0,1.0
10,0,1.0
11,0,1.0
12,0,1.0
13,0,1.0
14,0,1.0
15,0,1.0
16,0,1.0
17,0,1.0
18,0,1.0
19,0,1.0
20,0,1.0
21,0,1.0
22,0,1.0
23,0,1.0
24,0,1.0
25,0,1.0
26,0,1.0
27,0,1.0
0,1,1.0
1,1,1.0
2,1,1.0
3,1,1.0
4,1,1.0
5,1,1.0
6,1,1.0
7,1,1.0
8,1,1.0
9,1,1.0
10,1,1.0
11,1,1.0
12,1,1.0
13,1,1.0
14,1,1.0
15,1,1.0
16,1,1.0
17,1,1.0
18,1,1.0
19,1,1.0
20,1,1.0
21,1,1.0
22,1,1.0
23,1,1.0
24,1,0.996078431372549
25,1,0.9882352941176471
26,1,1.0
27,1,1.0
0,2,1.0
1,2,1.0
2,2,1.0
3,2,1.0
4,2,1.0
5,2,1.0
6,2,1.0
7,2,1.0
8,2,1.0
9,2,1.0
10,2,1.0
11,2,1.0
12,2,1.0
13,2,1.0
14,2,1.0
15,2,1.0
16,2,1.0
17,2,1.0
18,2,1.0
19,2,1.0
20,2,1.0
21,2,1.0
22,2,1.0
23,2,0.8941176470588236
24,2,0.615686274509804
25,2,0.592156862745098
26,2,0.8705882352941177
27,2,0.996078431372549
0,3,1.0
1,3,1.0
2,3,1.0
3,3,0.996078431372549
4,3,0.996078431372549
5,3,1.0
6,3,1.0
7,3,1.0
8,3,1.0
9,3,1.0
10,3,1.0
11,3,1.0
12,3,1.0
13,3,1.0
14,3,1.0
15,3,1.0
16,3,1.0
17,3,1.0
18,3,1.0
19,3,1.0
20,3,1.0
21,3,1.0
22,3,0.9372549019607843
23,3,0.47843137254901963
24,3,0.07058823529411765
25,3,0.047058823529411764
26,3,0.49019607843137253
27,3,0.9372549019607843
0,4,1.0
1,4,0.9921568627450981
2,4,0.8980392156862745
3,4,0.7294117647058823
4,4,0.7529411764705882
5,4,0.8784313725490196
6,4,0.9725490196078431
7,4,1.0
8,4,1.0
9,4,1.0
10,4,1.0
11,4,1.0
12,4,1.0
13,4,1.0
14,4,1.0
15,4,1.0
16,4,1.0
17,4,1.0
18,4,1.0
19,4,1.0
20,4,1.0
21,4,0.9803921568627451
22,4,0.6901960784313725
23,4,0.1450980392156863
24,4,0.011764705882352941
25,4,0.03137254901960784
26,4,0.23921568627450981
27,4,0.7803921568627451
0,5,0.996078431372549
1,5,0.9019607843137255
2,5,0.4627450980392157
3,5,0.13333333333333333
4,5,0.19607843137254902
5,5,0.37254901960784315
6,5,0.596078431372549
7,5,0.8392156862745098
8,5,0.9725490196078431
9,5,1.0
10,5,1.0
11,5,1.0
12,5,1.0
13,5,1.0
14,5,1.0
15,5,1.0
16,5,1.0
17,5,1.0
18,5,1.0
19,5,1.0
20,5,0.9921568627450981
21,5,0.8431372549019608
22,5,0.34509803921568627
23,5,0.023529411764705882
24,5,0.17647058823529413
25,5,0.1803921568627451
26,5,0.11764705882352941
27,5,0.6078431372549019
0,6,0.996078431372549
1,6,0.7450980392156863
2,6,0.13333333333333333
3,6,0.01568627450980392
4,6,0.0784313725490196
5,6,0.07058823529411765
6,6,0.12156862745098039
7,6,0.35294117647058826
8,6,0.6901960784313725
9,6,0.9294117647058824
10,6,0.996078431372549
11,6,1.0
12,6,1.0
13,6,1.0
14,6,1.0
15,6,1.0
16,6,1.0
17,6,1.0
18,6,1.0
19,6,1.0
20,6,0.9411764705882353
21,6,0.5411764705882353
22,6,0.11764705882352941
23,6,0.18823529411764706
24,6,0.615686274509804
25,6,0.41568627450980394
26,6,0.07058823529411765
27,6,0.4745098039215686
0,7,1.0
1,7,0.7725490196078432
2,7,0.18823529411764706
3,7,0.027450980392156862
4,7,0.2901960784313726
5,7,0.43529411764705883
6,7,0.21568627450980393
7,7,0.11764705882352941
8,7,0.22745098039215686
9,7,0.5372549019607843
10,7,0.8705882352941177
11,7,0.996078431372549
12,7,1.0
13,7,1.0
14,7,1.0
15,7,1.0
16,7,1.0
17,7,1.0
18,7,1.0
19,7,0.984313725490196
20,7,0.7490196078431373
21,7,0.25882352941176473
22,7,0.08627450980392157
23,7,0.4980392156862745
24,7,0.9098039215686274
25,7,0.5372549019607843
26,7,0.09019607843137255
27,7,0.36470588235294116
0,8,1.0
1,8,0.8901960784313725
2,8,0.34509803921568627
3,8,0.043137254901960784
4,8,0.48627450980392156
5,8,0.8901960784313725
6,8,0.6745098039215687
7,8,0.34509803921568627
8,8,0.10196078431372549
9,8,0.13333333333333333
10,8,0.45098039215686275
11,8,0.8392156862745098
12,8,0.9882352941176471
13,8,1.0
14,8,1.0
15,8,1.0
16,8,1.0
17,8,1.0
18,8,1.0
19,8,0.8980392156862745
20,8,0.43137254901960786
21,8,0.09803921568627451
22,8,0.2901960784313726
23,8,0.796078431372549
24,8,0.9882352941176471
25,8,0.6039215686274509
26,8,0.12941176470588237
27,8,0.3058823529411765
0,9,1.0
1,9,0.9647058823529412
2,9,0.47843137254901963
3,9,0.023529411764705882
4,9,0.4235294117647059
5,9,0.9254901960784314
6,9,0.9686274509803922
7,9,0.8235294117647058
8,9,0.47843137254901963
9,9,0.1411764705882353
10,9,0.0784313725490196
11,9,0.4196078431372549
12,9,0.8313725490196079
13,9,0.9294117647058824
14,9,0.9176470588235294
15,9,0.9254901960784314
16,9,0.9411764705882353
17,9,0.9725490196078431
18,9,0.984313725490196
19,9,0.611764705882353
20,9,0.10588235294117647
